date,session_key,meeting_key,driver_number,pit_duration,lap_number
2025-12-07T13:32:39.333000+00:00,9839,1276,31,22.2,19.0
2025-12-07T13:35:56.206000+00:00,9839,1276,30,28.3,21.0
2025-12-07T13:38:12.038000+00:00,9839,1276,1,21.7,23.0
2025-12-07T13:50:48.598000+00:00,9839,1276,44,21.4,31.0
2025-12-07T13:52:19.788000+00:00,9839,1276,22,27.0,32.0
2025-12-07T13:52:27.761000+00:00,9839,1276,12,22.1,32.0
2025-12-07T13:53:58.568000+00:00,9839,1276,23,21.4,33.0
2025-12-07T14:02:15.352000+00:00,9839,1276,16,20.9,39.0
2025-12-07T14:03:37.690000+00:00,9839,1276,4,21.4,40.0
2025-12-07T14:04:37.116000+00:00,9839,1276,10,22.2,40.0
2025-12-07T14:04:44.285000+00:00,9839,1276,43,22.9,40.0
2025-12-07T14:05:01.112000+00:00,9839,1276,81,21.5,41.0
2025-12-07T14:07:18.978000+00:00,9839,1276,18,21.5,42.0
2025-12-07T14:07:26.254000+00:00,9839,1276,27,21.4,42.0
